TEIDESAT.Time,TEIDESAT.TTGregorian,TEIDESAT.Earth.Latitude,TEIDESAT.Earth.Longitude,TEIDESAT.Earth.Altitude,TEIDESAT.Propagator1_ForceModel.Acceleration,TEIDESAT.Propagator1_ForceModel.AccelerationX,TEIDESAT.Propagator1_ForceModel.AccelerationY,TEIDESAT.Propagator1_ForceModel.AccelerationZ
439.88,17 Sep 2024 19:53:03.329,-7.461102065794897,-150.5220155737566,289.5957848284706,0.00897930603414001,0.00724010645858979,-0.005186340910126015,0.001144842035821042
439.98,17 Sep 2024 19:55:05.010,-0.4233823942380144,-146.9607229136413,289.6147069275721,0.008978918943522046,0.007651097199277846,-0.004698872515746366,4.789699682817578e-05
440.08,17 Sep 2024 19:57:04.018,6.461766603364487,-143.4858969077348,290.0739255765875,0.00897786566592821,0.00790469748059908,-0.004131051252595021,-0.001025790038992506
440.18,17 Sep 2024 19:59:05.006,13.42572642954964,-139.8416710984459,290.9650112924965,0.008976160286595371,0.008007149025893747,-0.003473025371275361,-0.002096452417360899
440.28,17 Sep 2024 20:01:05.644,20.29270901981642,-135.9645630645628,292.2183842450713,0.008973932551914652,0.007951627105110571,-0.00274900124710536,-0.003121871869727756
440.38,17 Sep 2024 20:03:06.034,27.01980129287282,-131.6972503535068,293.7377954759395,0.008971346472726398,0.007740785721421791,-0.001973359444822743,-0.004083031526973775
440.48,17 Sep 2024 20:05:07.939,33.6383114080812,-126.7692587241923,295.4264814360358,0.008968565487534781,0.007373856665731453,-0.001149652456442426,-0.004973902291646235
440.58,17 Sep 2024 20:07:07.554,39.85542050873484,-121.0813335452701,297.0937340248083,0.008965906033780072,0.00687135581301343,-0.0003199041060645592,-0.005750617502535139
440.68,17 Sep 2024 20:09:08.774,45.74636527347054,-114.1090386203482,298.6499110067225,0.008963521537566141,0.006228587104941053,0.0005263094760169743,-0.006424361397526515
440.78,17 Sep 2024 20:11:08.064,50.95363665059008,-105.6361102550413,299.9156032414603,0.008961706547214277,0.005477396600653062,0.001348354065179968,-0.006963637844722411
440.88,17 Sep 2024 20:13:12.949,55.48349972777431,-94.57297386354992,300.831045777556,0.008960586329424541,0.004580622805964787,0.002180824916837633,-0.007386068288246824
440.98,17 Sep 2024 20:15:16.421,58.63710378336758,-81.19100931482043,301.2240547766905,0.008960432050157053,0.003600944563889249,0.002959275201445431,-0.007652792369807788
441.08,17 Sep 2024 20:17:19.756,60.05037941774452,-65.90818141523586,301.0449088412297,0.008961328441606301,0.00254956937745614,0.003677159770986327,-0.007764251377081998
441.18,17 Sep 2024 20:19:22.360,59.49367889882748,-50.30868758241656,300.2802338735537,0.008963286420026466,0.00145288864655317,0.004317593379346512,-0.007719326747765696
441.28,17 Sep 2024 20:21:24.053,57.10290745344093,-36.14324144493756,298.9663398971552,0.008966227758757423,0.0003346859847268825,0.004868597253144919,-0.007521833971858812
441.38,17 Sep 2024 20:23:24.697,53.27425797553111,-24.32746646087097,297.1819912875826,0.008969996518681226,-0.0007817881153686704,0.005320825993010985,-0.007179028878610274
441.48,17 Sep 2024 20:25:24.602,48.42533810095223,-14.82217559867494,295.0318656738173,0.008974391844189918,-0.001878066146064394,0.005668575368850895,-0.006699240987733334
441.58,17 Sep 2024 20:26:13.414,46.23059949956466,-11.50810342121497,294.0773759169952,0.008976312504139904,-0.002315698181608987,0.005779398276771065,-0.006466087198772289
441.68,17 Sep 2024 20:27:01.955,43.94780780965418,-8.484911832129145,293.0965923053554,0.008978271824724831,-0.002743874347223306,0.005871364721274433,-0.006213501012719932
441.78,17 Sep 2024 20:27:46.029,41.80063383692986,-5.949703320305273,292.1871131738317,0.008980077933030753,-0.003125425366287681,0.005938832278460006,-0.005966890909962485
441.88,17 Sep 2024 20:29:21.042,36.97368248557063,-1.062229962085392,290.2022246108345,0.008983990945904772,-0.003919730062611929,0.00603141554797481,-0.005382363425113816
441.98,17 Sep 2024 20:31:19.179,30.68202574638123,4.14171439277738,287.786759555097,0.008988714381022216,-0.0048412771355657,0.006044210884381829,-0.004563610051851998
442.08,17 Sep 2024 20:33:16.020,24.23491712521536,8.59533298805642,285.5907480294982,0.00899298979703894,-0.005664362328427911,0.005944636076470598,-0.003667446907626268
442.18,17 Sep 2024 20:35:17.758,17.35580575201913,12.72959619833012,283.6498288208004,0.008996776678204641,-0.006411371088606605,0.005723637193843175,-0.002660129439505022
442.28,17 Sep 2024 20:37:17.222,10.50098444254335,16.45953684730193,282.2090922491489,0.008999627569041312,-0.007019733363973175,0.005394308733718844,-0.001618046094984592
442.38,17 Sep 2024 20:39:18.650,3.473855809372111,20.0645407511501,281.30548534841,0.009001497931996276,-0.007498663892651066,0.004951829886687411,-0.0005257238991084136
442.48,17 Sep 2024 20:41:16.753,-3.380136687204894,23.51221073605803,281.0168283352687,0.009002245573841003,-0.007820110920230439,0.004425663519941292,0.000547533538053543
442.58,17 Sep 2024 20:43:18.580,-10.43201876750218,27.12837982098306,281.3351637403157,0.009001899315657792,-0.007995787868412868,0.003794791442085935,0.001643510134940822
442.68,17 Sep 2024 20:45:18.883,-17.33781155484536,30.88443331012087,282.2261929954338,0.009000502479465931,-0.008010534302931992,0.003096664203122477,0.002692778467962427
442.78,17 Sep 2024 20:47:19.149,-24.13830634194293,34.96728889753444,283.612386103262,0.008998180258617124,-0.007867618914590164,0.002338301260738777,0.003687840532802019
442.88,17 Sep 2024 20:49:20.371,-30.8305437483759,39.5944779740097,285.3985831178961,0.008995081387944342,-0.007567424268532687,0.001528274368389627,0.004616270851097076
442.98,17 Sep 2024 20:51:19.819,-37.18895029322331,44.88562115844617,287.406274785365,0.008991500473511303,-0.007124735681352914,0.0007012962119988841,0.005439982156133108
443.08,17 Sep 2024 20:53:20.763,-43.27833814266969,51.29077945929382,289.5397260808177,0.008987589602289382,-0.006537417018510445,-0.0001485645317176746,0.006165782526588635
443.18,17 Sep 2024 20:55:19.935,-48.77668047189577,59.02309378484205,291.5922615648533,0.008983710033980912,-0.005833679086977296,-0.0009819812195416004,0.006760987144587738
443.28,17 Sep 2024 20:57:24.511,-53.73943957428049,69.10103917219142,293.5353140369843,0.008979894321884174,-0.004980575681515572,-0.001831702044545275,0.007244117305297588
443.38,17 Sep 2024 20:59:23.855,-57.40402959788019,81.04091903141685,295.07989255332,0.008976698794328185,-0.004067193108137394,-0.002609270665274509,0.007565101986130174
443.48,17 Sep 2024 21:01:24.803,-59.62512173676215,95.31649574488041,296.2350606179125,0.008974107107844588,-0.003063758343097357,-0.003345814583065964,0.007742965063456714
443.58,17 Sep 2024 21:02:11.228,-60.00145884757296,101.1942680932079,296.555372023965,0.008973314425371054,-0.002661850498764709,-0.003611794493032189,0.007771091573189745
443.68,17 Sep 2024 21:02:25.818,-60.0614154432548,103.063986293737,296.6413182193919,0.008973089969007229,-0.002533936348883499,-0.003693256747200531,0.00777530480244748
443.78,17 Sep 2024 21:02:39.665,-60.0921973251166,104.8435264310875,296.7163164048725,0.008972888027972132,-0.002411874468657798,-0.003769598597704956,0.007777255783510217
443.88,17 Sep 2024 21:03:24.527,-60.01668652415935,110.6078842550258,296.9150697501882,0.008972308891487275,-0.002012396046833362,-0.004010181487523907,0.007769879885305281
443.98,17 Sep 2024 21:04:48.865,-59.1634187006096,121.1731843272479,297.1056442640256,0.008971534659331844,-0.001247816135845897,-0.004432753610552611,0.007699485986924579
444.08,17 Sep 2024 21:06:48.129,-56.51944264893162,134.6962623721674,296.9790929244209,0.008971131662368421,-0.0001483494529260775,-0.004957657446756747,0.007475348044337674
444.18,17 Sep 2024 21:08:47.573,-52.52074479511135,145.9974740151675,296.4306314835076,0.008971477489629977,0.0009556512800208536,-0.005389234384807116,0.007108466200492523
444.28,17 Sep 2024 21:10:47.085,-47.54880298330021,155.1321180895845,295.5376285004113,0.008972444409141097,0.002042451297718547,-0.00571853767863005,0.006605412794796674
444.38,17 Sep 2024 21:12:47.428,-41.86733393348409,162.5504386658808,294.396433977101,0.008973860928347791,0.00309794691620696,-0.005939952110709593,0.005970751526245882
444.48,17 Sep 2024 21:14:46.892,-35.7708214417154,168.5928948613704,293.1465880593933,0.008975488580129309,0.004086993973905282,-0.006045853850209048,0.005225277670249303
444.58,17 Sep 2024 21:16:47.833,-29.28237832324413,173.7441223866514,291.8962983079518,0.008977125277689204,0.005009052778730852,-0.00603501088320164,0.004367701014361325
444.68,17 Sep 2024 21:18:44.972,-22.789861597213,178.0797844490249,290.8244324963371,0.008978484079582299,0.005808752120415235,-0.005911097110640498,0.003454056473114166
444.78,17 Sep 2024 21:20:46.918,-15.88476132692848,-177.8725964512387,289.9718936471636,0.008979464783585004,0.0065271469757245,-0.0056657220734517,0.002434488353501809
444.88,17 Sep 2024 21:22:46.622,-9.014716699501315,-174.194733411124,289.4898284937135,0.008979848971359989,0.007104956996614481,-0.005313921989771197,0.001385462634400551
444.98,17 Sep 2024 21:24:48.309,-1.98178115570858,-170.6149836010468,289.42432186521,0.008979560574379767,0.007551063240244455,-0.00485066889926579,0.0002914846144825086
445.08,17 Sep 2024 21:26:46.770,4.874724088965868,-167.1645637664882,289.7971298852144,0.008978599034908453,0.007839903258795198,-0.004306297218149481,-0.0007790775258916827
445.18,17 Sep 2024 21:28:47.935,11.86076807729588,-163.5513830970629,290.6104278345274,0.008976963303645304,0.007981185446825138,-0.003665266327507857,-0.00185805591057377
445.28,17 Sep 2024 21:30:48.583,18.74991969252527,-159.7415418244213,291.8016226270529,0.008974783589511927,0.007964476369048441,-0.002955167833047561,-0.002894968000507523
445.38,17 Sep 2024 21:32:49.114,25.51842732630864,-155.5747577928039,293.283766046723,0.008972214277223245,0.007791713753705897,-0.002188481884461002,-0.003873031481682665
445.48,17 Sep 2024 21:34:50.825,32.17676377134626,-150.8113267171618,294.9587028032165,0.008969423363998487,0.007462962980489643,-0.00137173221529507,-0.004782581913987963
445.58,17 Sep 2024 21:36:50.484,38.46851357001488,-145.3409621614154,296.6459907882672,0.008966709064195473,0.006995493591512752,-0.0005429407286312969,-0.005583023931367535
445.68,17 Sep 2024 21:38:51.650,44.4639286427207,-138.6806348854443,298.2517610317127,0.008964225308543242,0.006386143406544973,0.0003059658988722481,-0.00628338226133797
445.78,17 Sep 2024 21:40:50.922,49.82530240724148,-130.6159886178253,299.5943536633758,0.00896226374653702,0.005664627579682708,0.001135094864577568,-0.006851695081831898
445.88,17 Sep 2024 21:42:55.688,54.58859590449837,-120.0904817995515,300.6138279087845,0.00896094126145079,0.004795857060180043,0.001978582741131827,-0.0073063967648895
445.98,17 Sep 2024 21:44:59.194,58.0744492355721,-107.2357912080818,301.1278766955538,0.008960544104619026,0.003838472756727632,0.002772977877966876,-0.007607106627029024
446.08,17 Sep 2024 21:47:02.681,59.90591706781197,-92.25973445784675,301.0770197560823,0.008961174533224073,0.002803579926797516,0.00351111837335694,-0.007753362907618669
446.18,17 Sep 2024 21:49:05.552,59.78606625978193,-76.55481148132351,300.4360938039363,0.008962870065093371,0.001717150322804639,0.004175359048487671,-0.007742790930204102
446.28,17 Sep 2024 21:51:07.601,57.76843403724044,-61.93900261910581,299.2308768462972,0.008965580030644141,0.000603037399141461,0.004752829259465973,-0.007578165029311901
446.38,17 Sep 2024 21:53:08.667,54.21027740043817,-49.565506689145,297.5317165095403,0.008969172779400294,-0.0005151896814945649,0.005233285430531362,-0.007265904179206116
446.48,17 Sep 2024 21:55:08.487,49.56150921798227,-39.60379810768433,295.4479786165521,0.008973443492711047,-0.001613647695572014,0.005608805806535951,-0.006816166566041499
446.58,17 Sep 2024 21:56:13.942,46.67464788979163,-35.01177678920705,294.1832805884605,0.008975996936311381,-0.002202711060981139,0.005769126230849674,-0.006514120624844527
446.68,17 Sep 2024 21:56:29.334,45.96708093591457,-34.00814270187976,293.8761695536969,0.008976613884206204,-0.002339604339668585,0.005802069613901805,-0.006437533421689155
446.78,17 Sep 2024 21:56:45.151,45.2297458360364,-33.00488725179384,293.5574062976557,0.008977253130277604,-0.002479530374306974,0.005834007914704072,-0.006356677948357806
446.88,17 Sep 2024 21:56:59.478,44.55334812567504,-32.11983584209963,293.2661799694797,0.008977836228884838,-0.00260558153407498,0.00586125240218561,-0.006281576911877943
446.98,17 Sep 2024 21:57:45.947,42.30781064036751,-29.39438077433295,292.3083480059267,0.008979748417207211,-0.003009506937219153,0.005938503865850691,-0.006026020367244173
447.08,17 Sep 2024 21:59:26.721,37.20894510481169,-24.14890194043083,290.1976977164577,0.008983937562020762,-0.003854853407579316,0.006046686846225781,-0.005411914403244181
447.18,17 Sep 2024 22:01:24.830,30.92906428881206,-18.91404156223271,287.7701048041363,0.008988726862857789,-0.004779236925910919,0.006068227544841229,-0.004597033770280677
447.28,17 Sep 2024 22:03:25.834,24.25626009378679,-14.28855373189238,285.4821355170061,0.008993227664431004,-0.005634221665336515,0.005971586984838063,-0.003670672817434485
447.38,17 Sep 2024 22:05:22.827,17.64787460179021,-10.30690051227716,283.5989621268509,0.008996940977408177,-0.006355823861556995,0.005765167288068857,-0.002703940852239543
447.48,17 Sep 2024 22:07:24.480,10.66999933575793,-6.49977351883194,282.1054258498179,0.008999922894742007,-0.00698139618925574,0.005436484180843745,-0.001644189499839509
447.58,17 Sep 2024 22:09:24.068,3.750272911646221,-2.945641634280872,281.1876431297997,0.009001829964213134,-0.007459707615420382,0.00500619135283551,-0.0005689930894479815
447.68,17 Sep 2024 22:11:25.296,-3.285214215309072,0.5936027403871781,280.8655496348138,0.009002644594655482,-0.007796244867436729,0.004470166663805719,0.0005327153671953449
447.78,17 Sep 2024 22:13:25.002,-10.21549732438931,4.144089234204692,281.1560867143708,0.009002337036979918,-0.007975250181730316,0.003852868767720164,0.00161023567371905
447.88,17 Sep 2024 22:15:25.515,-17.13604978145029,7.89925780152904,282.023834297901,0.009000975601048017,-0.007998075827416821,0.003155648192972258,0.002662748450707157
447.98,17 Sep 2024 22:17:26.040,-23.95515028614822,11.97953998943596,283.3928901899671,0.008998686773206033,-0.007862827398235319,0.002396486336178297,0.003661852289257982
448.08,17 Sep 2024 22:19:26.017,-30.5852461589102,16.53956697304368,285.1442060469581,0.008995666943077909,-0.007574341610305613,0.001594582956665173,0.004583522457181873
448.18,17 Sep 2024 22:21:28.173,-37.09552525368607,21.92830381524391,287.1872771652788,0.008992057079350411,-0.007129403482650953,0.000747305146381178,0.005428649143023751
448.28,17 Sep 2024 22:23:27.478,-43.11177002038421,28.22014963627216,289.2874797516824,0.008988252222185817,-0.006556804083826262,-9.370725766407151e-05,0.006147212145827458
448.38,17 Sep 2024 22:25:28.468,-48.70678550240264,36.03645581915513,291.370526701583,0.008984364877006969,-0.005848791632785818,-0.0009434776436649396,0.006754280021982763
448.48,17 Sep 2024 22:27:27.459,-53.48092917490392,45.5849941705919,293.2335414353811,0.008980752304489418,-0.005041362895206018,-0.001760084093453216,0.007220850095203815
448.58,17 Sep 2024 22:29:32.258,-57.36057552625994,57.98109254999618,294.8597590246382,0.008977420846716502,-0.004093340164334545,-0.002579377688323601,0.007562106988074427
448.68,17 Sep 2024 22:31:35.514,-59.63169465328797,72.51946087819945,296.0363731273928,0.008974783522165018,-0.003074473941905885,-0.003335130008036951,0.007744111122637501
448.78,17 Sep 2024 22:32:22.501,-60.00725934557314,78.47103710458931,296.358178790244,0.008973979729029902,-0.002668755252808021,-0.00360606956583595,0.007772150272865349
448.88,17 Sep 2024 22:32:36.445,-60.06303160319136,80.25858358766611,296.439634282041,0.008973764058904399,-0.002546801770972454,-0.003684455746722483,0.00777605478213082
448.98,17 Sep 2024 22:32:49.438,-60.09177230714408,81.92854472455052,296.5096892511983,0.008973572699615292,-0.002432578983822656,-0.003756630689719822,0.007777871967562875
449.08,17 Sep 2024 22:33:29.838,-60.03757345103138,87.12176452898248,296.6912955876624,0.008973037657561319,-0.002074096835050947,-0.003975534787920046,0.007772300191891888
449.18,17 Sep 2024 22:34:45.859,-59.35521146549809,96.699639286541,296.8842588060343,0.008972280568811081,-0.00138807117225146,-0.004363543449097632,0.007715864539639515
449.28,17 Sep 2024 22:36:45.931,-56.86135017945481,110.5296815850881,296.8031414912002,0.008971747987649116,-0.0002850751818941456,-0.004906723004717296,0.007505668754317104
449.38,17 Sep 2024 22:38:45.401,-52.9821631872459,122.0713182800087,296.2934858672979,0.008971977080712417,0.0008178700921801108,-0.005353672400679188,0.007153017061027615
449.48,17 Sep 2024 22:40:45.256,-48.07892596385123,131.4370429060577,295.4282924471881,0.008972853970898481,0.001909023744910739,-0.005699758809867363,0.006661868073879502
449.58,17 Sep 2024 22:42:45.515,-42.45740625420018,139.006966412619,294.3079874462637,0.00897421342065806,0.002967552591699554,-0.005937184516328661,0.006039865739739892
449.68,17 Sep 2024 22:44:45.024,-36.39643134569914,145.1659838502898,293.0664791876388,0.008975828584413779,0.00396324794123695,-0.00605930690168196,0.005304994288808416
449.78,17 Sep 2024 22:46:45.824,-29.94175663749995,150.3937046617023,291.8147888699059,0.00897749227565499,0.004893060221336967,-0.006064662641772637,0.004457936324276311
449.88,17 Sep 2024 22:48:42.992,-23.46494536215043,154.7865612126674,290.7289565432293,0.008978912035968687,0.005703795079292983,-0.005955952600276916,0.003551649147417455
449.98,17 Sep 2024 22:50:44.766,-16.58145157995156,158.8676511853485,289.8532080112454,0.008979974896366739,0.006434623885477577,-0.005725955553366199,0.002539487663426044
450.08,17 Sep 2024 22:52:44.365,-9.72431639229926,162.5657393162844,289.339438492776,0.008980445824800915,0.00702711905607967,-0.005388170438664071,0.001495200423947501
450.18,17 Sep 2024 22:54:45.968,-2.699096315110205,166.1536425878724,289.2361740851911,0.008980235962313446,0.007490015963797477,-0.004937749112701753,0.0004036489822850015
450.28,17 Sep 2024 22:56:44.340,4.153259197865149,169.59986191656,289.5704987350282,0.008979330568851416,0.007796532546416365,-0.004404314950618685,-0.0006666839829608769
450.38,17 Sep 2024 22:58:45.548,11.14660277056433,173.2001343359799,290.3477340633717,0.008977723538766948,0.007957000765325189,-0.003771897266345369,-0.00174884240893249
450.48,17 Sep 2024 23:00:46.197,18.04498286198541,176.9819600080965,291.5096250993911,0.008975544804044522,0.007959716161427008,-0.003068442547167748,-0.002790695879822632
450.58,17 Sep 2024 23:02:46.834,24.83386011949253,-178.8922181628539,292.9741279677992,0.008972950092046931,0.007806175020030205,-0.002305467901570437,-0.003776543746052712
450.68,17 Sep 2024 23:04:48.496,31.51107404009973,-174.1972646019113,294.6423890329179,0.008970118723658325,0.007496700918403266,-0.001491127954705309,-0.004694575878525518
450.78,17 Sep 2024 23:06:48.229,37.83750814464302,-168.817003448078,296.3391274155838,0.008967349540197428,0.007047067950400838,-0.0006615724541655479,-0.005505861691543088
450.88,17 Sep 2024 23:08:49.430,43.87991731596335,-162.2861394075402,297.9685882646236,0.008964802043062931,0.00645477436786927,0.0001901466111234662,-0.00621831229494639
450.98,17 Sep 2024 23:10:48.720,49.30716506357812,-154.3943474398994,299.3476618166887,0.008962769202958725,0.005748745860721469,0.001024119641648066,-0.006799583205898269
451.08,17 Sep 2024 23:12:53.403,54.16739228298605,-144.1054711053074,300.4164757670305,0.008961360818223567,0.004895150472495469,0.0018742138618311,-0.007268480719252139
451.18,17 Sep 2024 23:14:56.879,57.79390530654793,-131.496638415687,300.9888497936108,0.008960861270867605,0.003950478516410006,0.002677623459240146,-0.007584265740178467
451.28,17 Sep 2024 23:17:00.367,59.80801378364156,-116.6897096452971,301.0010109112418,0.008961371114101323,0.002925827032401923,0.00342687325769816,-0.007746111805079303
451.38,17 Sep 2024 23:19:03.310,59.88708843987928,-100.9736476481348,300.4222482526447,0.008962932349950754,0.001846525198908988,0.00410420039778672,-0.007751131536388426
451.48,17 Sep 2024 23:21:05.512,58.04510522800365,-86.17232067545939,299.2727922039467,0.00896550429327787,0.0007362071971008314,0.004696318962146334,-0.007601503430342292
451.58,17 Sep 2024 23:23:06.801,54.61585146085007,-73.54352143590351,297.6184327500787,0.008968969040319921,-0.0003814977408069869,0.005192443411943563,-0.007303108689711547
451.68,17 Sep 2024 23:25:06.564,50.06369702267745,-63.37097046228139,295.5717552736969,0.008973123976998872,-0.00147940153500065,0.005583124496782197,-0.006867098794852184
451.78,17 Sep 2024 23:26:12.066,47.21327072176518,-58.67538322476321,294.3204191722562,0.008975630111957107,-0.002069945777078859,0.005752198655019666,-0.006571869674591431
451.88,17 Sep 2024 23:26:36.169,46.11311567123572,-57.08247130204019,293.8423222109177,0.008976583323967153,-0.00228457661437758,0.005806178642266547,-0.006453529843368825
451.98,17 Sep 2024 23:26:50.547,45.44514334851826,-56.16425135392874,293.5534234238003,0.00897715839697911,-0.002411801480210114,0.005836234619410784,-0.006380513456744678
452.08,17 Sep 2024 23:27:04.015,44.81187976494675,-55.32486170143372,293.2805503781747,0.008977700998379138,-0.00253040019634748,0.005862927409270917,-0.00631048906632776
452.18,17 Sep 2024 23:27:47.703,42.71129207626327,-52.73254619589188,292.3831120792347,0.008979482174980067,-0.002910871961242932,0.005939684865283759,-0.00607273153178646
452.28,17 Sep 2024 23:29:38.051,37.13945905499739,-46.9551035769217,290.075053815458,0.008984046828564754,-0.003837537852263348,0.006065507305389879,-0.005403334320449962
452.38,17 Sep 2024 23:31:36.818,30.82070063878285,-41.70283452750456,287.6378624618073,0.008988856304588476,-0.004765812609403902,0.006089876658778513,-0.00458257243450133
452.48,17 Sep 2024 23:33:37.717,24.1504659179484,-37.09124574058054,285.3589492145929,0.008993360359426963,-0.005618874381888053,0.00599539155433758,-0.00365568890159598
452.58,17 Sep 2024 23:35:34.728,17.53890137817613,-33.11520368608402,283.4844528746344,0.00899708945057774,-0.006339790194386896,0.005790538517047398,-0.002687813712935396
452.68,17 Sep 2024 23:37:36.263,10.56649716136794,-29.31571653058663,282.0030620662064,0.009000084540182652,-0.006964292007760028,0.005463377857781653,-0.001628392134648696
452.78,17 Sep 2024 23:39:35.781,3.650167320028362,-25.76538980041276,281.0965159819971,0.009001998862374119,-0.00744230424617366,0.00503406193941864,-0.000553454077288332
452.88,17 Sep 2024 23:41:36.940,-3.381424164443958,-22.22813317187388,280.7848135262511,0.00900280815120731,-0.007779041617846258,0.004498566025244627,0.0005476950171175612
452.98,17 Sep 2024 23:43:36.731,-10.31621395525545,-18.67338590696387,281.0846621440269,0.009002480673404709,-0.007958862540541971,0.003880482023871194,0.001625738170246254
453.08,17 Sep 2024 23:45:37.265,-17.23684831616164,-14.91388458811911,281.9603643820228,0.009001088290724778,-0.007982619206430444,0.003182222039612415,0.002677843145734175
453.18,17 Sep 2024 23:47:37.844,-24.05714957695566,-10.82562851412698,283.3359855481995,0.008998765862151727,-0.00784848979947613,0.002421269950387567,0.003676472050308102
453.28,17 Sep 2024 23:49:37.902,-30.68879041658212,-6.253079621045535,285.0923642246662,0.008995720591845394,-0.007561191258512278,0.001616892713197676,0.004597502982354338
453.38,17 Sep 2024 23:51:40.134,-37.19854804977936,-0.8465721787503652,287.1383238278577,0.008992104374287501,-0.007117571351457086,0.000766667168295516,0.005441538439454001
453.48,17 Sep 2024 23:53:39.498,-43.2109602192477,5.468797797828756,289.2386033750381,0.008988319240997095,-0.00654642384407718,-7.750490835069719e-05,0.006158588362681656
453.58,17 Sep 2024 23:55:40.512,-48.79667535252464,13.31531827066692,291.3183160019544,0.00898447934351348,-0.005840204130037338,-0.0009305502615108708,0.006763649976478475
453.68,17 Sep 2024 23:57:39.481,-53.5548500110233,22.89791565699453,293.1745015662918,0.008980934782037365,-0.00503499536768588,-0.001750320068428677,0.007227889793338447
453.78,17 Sep 2024 23:59:44.200,-57.41005396370205,35.32688442732569,294.7901212809493,0.008977685180389794,-0.004089875810653484,-0.00257282528039449,0.007566526093801902
453.88,18 Sep 2024 00:01:47.368,-59.65200313785541,49.88507772190037,295.9539440300905,0.008975123196081028,-0.003074094162354804,-0.003331918438538226,0.007746037760347985
453.98,18 Sep 2024 00:02:34.594,-60.01716248314162,55.87294420612335,296.2720166379149,0.008974339532358494,-0.002667185895746832,-0.003605738534801919,0.00777325794363124
454.08,18 Sep 2024 00:02:48.562,-60.06906820336241,57.66439121005856,296.3518883070865,0.008974130182799016,-0.002545285121821045,-0.00368468865933954,0.007776863485377334
454.18,18 Sep 2024 00:03:01.554,-60.09408921577806,59.33464607646952,296.420305642403,0.008973944801990473,-0.002431311522599665,-0.003757258552673161,0.007778394291729517
454.28,18 Sep 2024 00:03:45.987,-60.00987042004986,65.04338395955313,296.6112746296039,0.008973379702249118,-0.002037584620712928,-0.003998927767474654,0.007770351916399334
454.38,18 Sep 2024 00:05:09.868,-59.1487446374355,75.54487424464303,296.7903341871215,0.008972607601682317,-0.001280700341132613,-0.004425860404708729,0.007699302142923189
454.48,18 Sep 2024 00:07:09.332,-56.48676993941005,89.07364899104867,296.6482541042315,0.008972168931793537,-0.0001839830394649676,-0.004961238475268512,0.007473424808837364
454.58,18 Sep 2024 00:09:08.723,-52.47871149157073,100.349309873135,296.0843725431332,0.008972457147278203,0.0009156136194577671,-0.005402050333156029,0.007105243919645265
454.68,18 Sep 2024 00:11:08.649,-47.48046618746767,109.4945764568764,295.1733419440416,0.008973367620861828,0.002002891297365303,-0.005741510361914131,0.006598849268933371
454.78,18 Sep 2024 00:13:08.926,-41.7948055164025,116.8902527914714,294.0201100121058,0.008974741730924524,0.003055213497963413,-0.005971240245951967,0.005962880976825192
454.88,18 Sep 2024 00:15:08.514,-35.68668150413892,122.9253226234297,292.7601261654954,0.008976362777305666,0.004043500294369557,-0.006085020392475455,0.005215143421075766
454.98,18 Sep 2024 00:17:09.316,-29.20190369311588,128.0608079831403,291.5066787670221,0.008978029419409032,0.004963567945177735,-0.00608129931002018,0.004357270270631174
455.08,18 Sep 2024 00:19:06.586,-22.69936955850723,132.3948641133851,290.4332773819842,0.008979455293275167,0.00576415087243738,-0.005963295493367603,0.00344155327468404
455.18,18 Sep 2024 00:21:08.252,-15.80809287416981,136.4290268955249,289.5858250409619,0.008980524313596552,0.006481882961327636,-0.005723793490913078,0.002423468237078913
455.28,18 Sep 2024 00:23:07.812,-8.944965684730469,140.1006091243007,289.109385505154,0.008981000516130098,0.007061087183936029,-0.005376662673470054,0.001375106013112184
455.38,18 Sep 2024 00:25:09.279,-1.923858213554602,143.6734869320424,289.0499026279176,0.008980789090179511,0.007509570378913167,-0.004917419481739728,0.0002826854206425582
455.48,18 Sep 2024 00:27:07.615,4.925991966360292,147.1209462190433,289.4278343952119,0.008979870100377681,0.007802156257345906,-0.004375503332055853,-0.0007870167385661677
455.58,18 Sep 2024 00:29:08.707,11.90813827908614,150.7335049808028,290.2456582486357,0.008978235824596422,0.007948280207590802,-0.003735445702712374,-0.001865477329204122
455.68,18 Sep 2024 00:31:09.340,18.79640768515485,154.5453265114784,291.44100107135,0.008976016557593183,0.007937098664460409,-0.00302464195758425,-0.002902219678320146
455.78,18 Sep 2024 00:33:09.953,25.56907191118193,158.7187529144597,292.9280209111166,0.008973376693344862,0.007770166500810004,-0.002255265854919154,-0.00388069294765646
455.88,18 Sep 2024 00:35:11.727,32.22972824104089,163.4905747877255,294.6075838651386,0.008970502928590265,0.007447542168743451,-0.001434575180670168,-0.004790201716800637
455.98,18 Sep 2024 00:37:11.511,38.52583801032195,168.9755777080354,296.3004087302306,0.008967711833156894,0.00698595491649606,-0.0006002568491138055,-0.005590704887786395
456.08,18 Sep 2024 00:39:12.788,44.52265888839057,175.6557532509408,297.9116606400212,0.008965170638366094,0.006382557624387467,0.0002552404934825637,-0.006290635503419487
456.18,18 Sep 2024 00:41:12.098,49.87919391023748,-176.2577283519744,299.2589119098011,0.008963178484132524,0.0056672073329768,0.001091315662015973,-0.006857868452318754
456.28,18 Sep 2024 00:43:16.851,54.6314205414752,-165.7079477455588,300.2831062638161,0.008961845766926225,0.004805150058180259,0.00194257361229024,-0.007311061498125796
